dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
22/03/2020,22,3,2020,9,0,Azerbaijan,AZ,AZE,10047719,Europe,0.5175304
21/03/2020,21,3,2020,0,1,Azerbaijan,AZ,AZE,10047719,Europe,0.42795783
20/03/2020,20,3,2020,10,0,Azerbaijan,AZ,AZE,10047719,Europe,0.43791034
19/03/2020,19,3,2020,6,0,Azerbaijan,AZ,AZE,10047719,Europe,0.33838526
18/03/2020,18,3,2020,9,0,Azerbaijan,AZ,AZE,10047719,Europe,0.27867021
17/03/2020,17,3,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0.18909764
16/03/2020,16,3,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0.18909764
15/03/2020,15,3,2020,6,0,Azerbaijan,AZ,AZE,10047719,Europe,0.18909764
13/03/2020,13,3,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0.1293826
12/3/2020,12,3,2020,2,0,Azerbaijan,AZ,AZE,10047719,Europe,0.1293826
11/3/2020,11,3,2020,2,0,Azerbaijan,AZ,AZE,10047719,Europe,0.10947758
7/3/2020,7,3,2020,3,0,Azerbaijan,AZ,AZE,10047719,Europe,0.08957257
6/3/2020,6,3,2020,3,0,Azerbaijan,AZ,AZE,10047719,Europe,0.05971505
2/3/2020,2,3,2020,2,0,Azerbaijan,AZ,AZE,10047719,Europe,0.02985752
1/3/2020,1,3,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0.00995251
29/02/2020,29,2,2020,1,0,Azerbaijan,AZ,AZE,10047719,Europe,0.00995251
28/02/2020,28,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
27/02/2020,27,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
26/02/2020,26,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
25/02/2020,25,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
24/02/2020,24,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
23/02/2020,23,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
22/02/2020,22,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
21/02/2020,21,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
20/02/2020,20,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
19/02/2020,19,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
18/02/2020,18,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
17/02/2020,17,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
16/02/2020,16,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
15/02/2020,15,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
14/02/2020,14,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
13/02/2020,13,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
12/2/2020,12,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
11/2/2020,11,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
10/2/2020,10,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
9/2/2020,9,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
8/2/2020,8,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
7/2/2020,7,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
6/2/2020,6,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
5/2/2020,5,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
4/2/2020,4,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
3/2/2020,3,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
2/2/2020,2,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
1/2/2020,1,2,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
31/01/2020,31,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
30/01/2020,30,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
29/01/2020,29,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
28/01/2020,28,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
27/01/2020,27,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
26/01/2020,26,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
25/01/2020,25,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
24/01/2020,24,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
23/01/2020,23,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
22/01/2020,22,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
21/01/2020,21,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
20/01/2020,20,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
19/01/2020,19,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
18/01/2020,18,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
17/01/2020,17,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
16/01/2020,16,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
15/01/2020,15,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
14/01/2020,14,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
13/01/2020,13,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,0
12/1/2020,12,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
11/1/2020,11,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
10/1/2020,10,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
9/1/2020,9,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
8/1/2020,8,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
7/1/2020,7,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
6/1/2020,6,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
5/1/2020,5,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
4/1/2020,4,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
3/1/2020,3,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
2/1/2020,2,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
1/1/2020,1,1,2020,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
31/12/2019,31,12,2019,0,0,Azerbaijan,AZ,AZE,10047719,Europe,
16/11/2020,16,11,2020,1315,7,Belarus,BY,BLR,9452409,Europe,155.7909735
15/11/2020,15,11,2020,1248,6,Belarus,BY,BLR,9452409,Europe,152.2151655
14/11/2020,14,11,2020,1167,6,Belarus,BY,BLR,9452409,Europe,149.4116473
13/11/2020,13,11,2020,1098,5,Belarus,BY,BLR,9452409,Europe,147.3275225
12/11/2020,12,11,2020,1057,6,Belarus,BY,BLR,9452409,Europe,146.1214808
11/11/2020,11,11,2020,1038,5,Belarus,BY,BLR,9452409,Europe,144.8413838
10/11/2020,10,11,2020,983,4,Belarus,BY,BLR,9452409,Europe,143.4025972
9/11/2020,9,11,2020,996,3,Belarus,BY,BLR,9452409,Europe,142.3552451
8/11/2020,8,11,2020,997,3,Belarus,BY,BLR,9452409,Europe,140.7577687
7/11/2020,7,11,2020,991,3,Belarus,BY,BLR,9452409,Europe,138.7900164
6/11/2020,6,11,2020,982,3,Belarus,BY,BLR,9452409,Europe,136.6318364
5/11/2020,5,11,2020,984,3,Belarus,BY,BLR,9452409,Europe,134.0504839
4/11/2020,4,11,2020,929,3,Belarus,BY,BLR,9452409,Europe,131.3950761
3/11/2020,3,11,2020,941,4,Belarus,BY,BLR,9452409,Europe,128.1154889
2/11/2020,2,11,2020,977,5,Belarus,BY,BLR,9452409,Europe,124.4233084
1/11/2020,1,11,2020,983,3,Belarus,BY,BLR,9452409,Europe,127.9039026
31/10/2020,31,10,2020,970,4,Belarus,BY,BLR,9452409,Europe,117.5044372
30/10/2020,30,10,2020,984,4,Belarus,BY,BLR,9452409,Europe,114.2036914
29/10/2020,29,10,2020,936,4,Belarus,BY,BLR,9452409,Europe,110.278766
28/10/2020,28,10,2020,902,4,Belarus,BY,BLR,9452409,Europe,106.6923786
27/10/2020,27,10,2020,884,4,Belarus,BY,BLR,9452409,Europe,102.7145567
26/10/2020,26,10,2020,845,4,Belarus,BY,BLR,9452409,Europe,98.27124493
25/10/2020,25,10,2020,811,8,Belarus,BY,BLR,9452409,Europe,100.5775353
24/10/2020,24,10,2020,787,0,Belarus,BY,BLR,9452409,Europe,91.99771191
23/10/2020,23,10,2020,738,4,Belarus,BY,BLR,9452409,Europe,88.84507642
22/10/2020,22,10,2020,733,4,Belarus,BY,BLR,9452409,Europe,86.08387555
21/10/2020,21,10,2020,619,4,Belarus,BY,BLR,9452409,Europe,82.71965379
20/10/2020,20,10,2020,592,4,Belarus,BY,BLR,9452409,Europe,80.33930821
19/10/2020,19,10,2020,1306,8,Belarus,BY,BLR,9452409,Europe,78.3186593
18/10/2020,18,10,2020,0,0,Belarus,BY,BLR,9452409,Europe,69.18871158
17/10/2020,17,10,2020,658,5,Belarus,BY,BLR,9452409,Europe,73.74839578
16/10/2020,16,10,2020,613,5,Belarus,BY,BLR,9452409,Europe,71.04009147
15/10/2020,15,10,2020,597,5,Belarus,BY,BLR,9452409,Europe,68.65974589
14/10/2020,14,10,2020,526,5,Belarus,BY,BLR,9452409,Europe,66.268821
13/10/2020,13,10,2020,464,5,Belarus,BY,BLR,9452409,Europe,64.02600649
12/10/2020,12,10,2020,1063,11,Belarus,BY,BLR,9452409,Europe,62.68243365
11/10/2020,11,10,2020,0,0,Belarus,BY,BLR,9452409,Europe,54.82200358
10/10/2020,10,10,2020,489,5,Belarus,BY,BLR,9452409,Europe,58.33433572
9/10/2020,9,10,2020,477,6,Belarus,BY,BLR,9452409,Europe,56.39832132
8/10/2020,8,10,2020,415,6,Belarus,BY,BLR,9452409,Europe,54.46230691
7/10/2020,7,10,2020,394,6,Belarus,BY,BLR,9452409,Europe,52.74845809
6/10/2020,6,10,2020,401,5,Belarus,BY,BLR,9452409,Europe,50.75954712
5/10/2020,5,10,2020,443,6,Belarus,BY,BLR,9452409,Europe,48.88700859
4/10/2020,4,10,2020,431,7,Belarus,BY,BLR,9452409,Europe,46.45376644
3/10/2020,3,10,2020,402,5,Belarus,BY,BLR,9452409,Europe,44.3379037
2/10/2020,2,10,2020,388,6,Belarus,BY,BLR,9452409,Europe,42.65579282
1/10/2020,1,10,2020,371,5,Belarus,BY,BLR,9452409,Europe,40.92078538
30/09/2020,30,9,2020,314,6,Belarus,BY,BLR,9452409,Europe,39.22809519
29/09/2020,29,9,2020,337,4,Belarus,BY,BLR,9452409,Europe,37.93741892
28/09/2020,28,9,2020,320,5,Belarus,BY,BLR,9452409,Europe,36.35052186
27/09/2020,27,9,2020,332,6,Belarus,BY,BLR,9452409,Europe,35.05984559
26/09/2020,26,9,2020,306,5,Belarus,BY,BLR,9452409,Europe,33.56816236
25/09/2020,25,9,2020,294,6,Belarus,BY,BLR,9452409,Europe,32.37269991
24/09/2020,24,9,2020,253,5,Belarus,BY,BLR,9452409,Europe,31.26187197
23/09/2020,23,9,2020,206,6,Belarus,BY,BLR,9452409,Europe,30.63769247
22/09/2020,22,9,2020,224,5,Belarus,BY,BLR,9452409,Europe,30.33089237
21/09/2020,21,9,2020,213,4,Belarus,BY,BLR,9452409,Europe,29.78076806
20/09/2020,20,9,2020,231,3,Belarus,BY,BLR,9452409,Europe,29.60091972
19/09/2020,19,9,2020,243,2,Belarus,BY,BLR,9452409,Europe,29.0402161
18/09/2020,18,9,2020,224,4,Belarus,BY,BLR,9452409,Europe,28.40545728
17/09/2020,17,9,2020,211,6,Belarus,BY,BLR,9452409,Europe,27.73896051
16/09/2020,16,9,2020,192,5,Belarus,BY,BLR,9452409,Europe,27.40042247
15/09/2020,15,9,2020,187,6,Belarus,BY,BLR,9452409,Europe,26.62813257
14/09/2020,14,9,2020,198,6,Belarus,BY,BLR,9452409,Europe,26.30017385
13/09/2020,13,9,2020,191,6,Belarus,BY,BLR,9452409,Europe,25.94047718
12/9/2020,12,9,2020,193,6,Belarus,BY,BLR,9452409,Europe,25.79236679
11/9/2020,11,9,2020,189,6,Belarus,BY,BLR,9452409,Europe,25.66541503
10/9/2020,10,9,2020,194,5,Belarus,BY,BLR,9452409,Europe,25.68657366
9/9/2020,9,9,2020,177,5,Belarus,BY,BLR,9452409,Europe,26.24727728
8/9/2020,8,9,2020,172,5,Belarus,BY,BLR,9452409,Europe,25.24224248
7/9/2020,7,9,2020,196,6,Belarus,BY,BLR,9452409,Europe,25.29513905
6/9/2020,6,9,2020,178,4,Belarus,BY,BLR,9452409,Europe,25.15760797
5/9/2020,5,9,2020,183,5,Belarus,BY,BLR,9452409,Europe,25.11529072
4/9/2020,4,9,2020,161,5,Belarus,BY,BLR,9452409,Europe,24.88254581
3/9/2020,3,9,2020,179,5,Belarus,BY,BLR,9452409,Europe,24.75559405
2/9/2020,2,9,2020,119,5,Belarus,BY,BLR,9452409,Europe,24.21604905
1/9/2020,1,9,2020,156,5,Belarus,BY,BLR,9452409,Europe,23.84577307
31/08/2020,31,8,2020,164,5,Belarus,BY,BLR,9452409,Europe,22.96769004
30/08/2020,30,8,2020,177,4,Belarus,BY,BLR,9452409,Europe,22.20597945
29/08/2020,29,8,2020,181,5,Belarus,BY,BLR,9452409,Europe,21.56064131
28/08/2020,28,8,2020,191,5,Belarus,BY,BLR,9452409,Europe,20.75661347
27/08/2020,27,8,2020,247,5,Belarus,BY,BLR,9452409,Europe,19.80447524
26/08/2020,26,8,2020,82,6,Belarus,BY,BLR,9452409,Europe,18.21757819
25/08/2020,25,8,2020,177,4,Belarus,BY,BLR,9452409,Europe,17.96367466
24/08/2020,24,8,2020,183,5,Belarus,BY,BLR,9452409,Europe,17.11732956
23/08/2020,23,8,2020,174,5,Belarus,BY,BLR,9452409,Europe,16.36619829
22/08/2020,22,8,2020,161,5,Belarus,BY,BLR,9452409,Europe,15.8372326
21/08/2020,21,8,2020,149,5,Belarus,BY,BLR,9452409,Europe,15.30826692
20/08/2020,20,8,2020,128,5,Belarus,BY,BLR,9452409,Europe,15.07552202
19/08/2020,19,8,2020,84,4,Belarus,BY,BLR,9452409,Europe,15.05436339
18/08/2020,18,8,2020,73,3,Belarus,BY,BLR,9452409,Europe,15.05436339
17/08/2020,17,8,2020,92,3,Belarus,BY,BLR,9452409,Europe,15.32942555
16/08/2020,16,8,2020,116,4,Belarus,BY,BLR,9452409,Europe,15.63622564
15/08/2020,15,8,2020,105,4,Belarus,BY,BLR,9452409,Europe,15.86897054
14/08/2020,14,8,2020,101,4,Belarus,BY,BLR,9452409,Europe,16.27098447
13/08/2020,13,8,2020,97,3,Belarus,BY,BLR,9452409,Europe,16.7576329
12/8/2020,12,8,2020,58,3,Belarus,BY,BLR,9452409,Europe,17.33949515
11/8/2020,11,8,2020,97,2,Belarus,BY,BLR,9452409,Europe,17.94251603
10/8/2020,10,8,2020,112,2,Belarus,BY,BLR,9452409,Europe,18.17526093
9/8/2020,9,8,2020,124,2,Belarus,BY,BLR,9452409,Europe,18.36568858
8/8/2020,8,8,2020,111,3,Belarus,BY,BLR,9452409,Europe,18.70422662
7/8/2020,7,8,2020,127,3,Belarus,BY,BLR,9452409,Europe,19.20145436
6/8/2020,6,8,2020,126,3,Belarus,BY,BLR,9452409,Europe,19.62462691
5/8/2020,5,8,2020,84,3,Belarus,BY,BLR,9452409,Europe,20.12185465
4/8/2020,4,8,2020,99,4,Belarus,BY,BLR,9452409,Europe,20.66139965
3/8/2020,3,8,2020,121,4,Belarus,BY,BLR,9452409,Europe,20.86240661
2/8/2020,2,8,2020,138,4,Belarus,BY,BLR,9452409,Europe,21.0845722
1/8/2020,1,8,2020,143,6,Belarus,BY,BLR,9452409,Europe,21.43368955
31/07/2020,31,7,2020,147,5,Belarus,BY,BLR,9452409,Europe,21.60295857
30/07/2020,30,7,2020,152,5,Belarus,BY,BLR,9452409,Europe,21.95207592
29/07/2020,29,7,2020,115,5,Belarus,BY,BLR,9452409,Europe,22.18482082
28/07/2020,28,7,2020,119,4,Belarus,BY,BLR,9452409,Europe,22.60799337
27/07/2020,27,7,2020,130,4,Belarus,BY,BLR,9452409,Europe,23.27449013
26/07/2020,26,7,2020,156,11,Belarus,BY,BLR,9452409,Europe,23.64476611
25/07/2020,25,7,2020,158,0,Belarus,BY,BLR,9452409,Europe,23.71882131
24/07/2020,24,7,2020,167,6,Belarus,BY,BLR,9452409,Europe,24.08909729
23/07/2020,23,7,2020,173,6,Belarus,BY,BLR,9452409,Europe,24.30068356
22/07/2020,22,7,2020,135,4,Belarus,BY,BLR,9452409,Europe,24.80849062
21/07/2020,21,7,2020,118,4,Belarus,BY,BLR,9452409,Europe,25.4855667
20/07/2020,20,7,2020,142,4,Belarus,BY,BLR,9452409,Europe,26.8820361
19/07/2020,19,7,2020,171,4,Belarus,BY,BLR,9452409,Europe,28.38429865
18/07/2020,18,7,2020,159,6,Belarus,BY,BLR,9452409,Europe,29.46338865
17/07/2020,17,7,2020,180,5,Belarus,BY,BLR,9452409,Europe,30.94449256
16/07/2020,16,7,2020,174,6,Belarus,BY,BLR,9452409,Europe,31.93894805
15/07/2020,15,7,2020,155,6,Belarus,BY,BLR,9452409,Europe,33.33541746
14/07/2020,14,7,2020,182,4,Belarus,BY,BLR,9452409,Europe,35.16563873
13/07/2020,13,7,2020,165,5,Belarus,BY,BLR,9452409,Europe,36.57268745
12/7/2020,12,7,2020,163,5,Belarus,BY,BLR,9452409,Europe,38.84723989
11/7/2020,11,7,2020,193,5,Belarus,BY,BLR,9452409,Europe,41.16410959
10/7/2020,10,7,2020,187,6,Belarus,BY,BLR,9452409,Europe,42.62405488
9/7/2020,9,7,2020,221,7,Belarus,BY,BLR,9452409,Europe,45.26888331
8/7/2020,8,7,2020,199,7,Belarus,BY,BLR,9452409,Europe,47.77618065
7/7/2020,7,7,2020,250,6,Belarus,BY,BLR,9452409,Europe,50.57969878
6/7/2020,6,7,2020,284,5,Belarus,BY,BLR,9452409,Europe,53.41495485
5/7/2020,5,7,2020,273,6,Belarus,BY,BLR,9452409,Europe,56.43005926
4/7/2020,4,7,2020,299,7,Belarus,BY,BLR,9452409,Europe,59.92123278
3/7/2020,3,7,2020,274,7,Belarus,BY,BLR,9452409,Europe,63.90963404
2/7/2020,2,7,2020,306,6,Belarus,BY,BLR,9452409,Europe,67.62297315
1/7/2020,1,7,2020,328,5,Belarus,BY,BLR,9452409,Europe,71.39978814
30/06/2020,30,6,2020,315,4,Belarus,BY,BLR,9452409,Europe,75.21892038
29/06/2020,29,6,2020,380,6,Belarus,BY,BLR,9452409,Europe,79.36601135
28/06/2020,28,6,2020,382,4,Belarus,BY,BLR,9452409,Europe,83.08992977
27/06/2020,27,6,2020,331,6,Belarus,BY,BLR,9452409,Europe,86.67631712
26/06/2020,26,6,2020,437,5,Belarus,BY,BLR,9452409,Europe,90.62240113
25/06/2020,25,6,2020,458,5,Belarus,BY,BLR,9452409,Europe,93.93372631
24/06/2020,24,6,2020,464,6,Belarus,BY,BLR,9452409,Europe,97.56243091
23/06/2020,23,6,2020,518,5,Belarus,BY,BLR,9452409,Europe,101.2440321
22/06/2020,22,6,2020,569,3,Belarus,BY,BLR,9452409,Europe,104.4707228
21/06/2020,21,6,2020,603,10,Belarus,BY,BLR,9452409,Europe,107.75031
20/06/2020,20,6,2020,676,2,Belarus,BY,BLR,9452409,Europe,110.7125178
19/06/2020,19,6,2020,625,7,Belarus,BY,BLR,9452409,Europe,112.944753
18/06/2020,18,6,2020,663,6,Belarus,BY,BLR,9452409,Europe,115.4837883
17/06/2020,17,6,2020,689,6,Belarus,BY,BLR,9452409,Europe,117.5784924
16/06/2020,16,6,2020,707,4,Belarus,BY,BLR,9452409,Europe,119.3029206
15/06/2020,15,6,2020,732,5,Belarus,BY,BLR,9452409,Europe,120.7840245
14/06/2020,14,6,2020,721,5,Belarus,BY,BLR,9452409,Europe,122.5401906
13/06/2020,13,6,2020,704,5,Belarus,BY,BLR,9452409,Europe,124.3704118
12/6/2020,12,6,2020,750,5,Belarus,BY,BLR,9452409,Europe,126.5074332
11/6/2020,11,6,2020,801,6,Belarus,BY,BLR,9452409,Europe,128.1154889
10/6/2020,10,6,2020,812,6,Belarus,BY,BLR,9452409,Europe,129.131103
9/6/2020,9,6,2020,823,7,Belarus,BY,BLR,9452409,Europe,130.2207723
8/6/2020,8,6,2020,879,6,Belarus,BY,BLR,9452409,Europe,131.5220279
7/6/2020,7,6,2020,883,4,Belarus,BY,BLR,9452409,Europe,132.3154764
6/6/2020,6,6,2020,887,6,Belarus,BY,BLR,9452409,Europe,132.9290766
5/6/2020,5,6,2020,865,5,Belarus,BY,BLR,9452409,Europe,133.4051457
4/6/2020,4,6,2020,861,5,Belarus,BY,BLR,9452409,Europe,134.2514908
3/6/2020,3,6,2020,852,3,Belarus,BY,BLR,9452409,Europe,134.8545117
2/6/2020,2,6,2020,847,5,Belarus,BY,BLR,9452409,Europe,135.743174
1/6/2020,1,6,2020,898,6,Belarus,BY,BLR,9452409,Europe,136.5366226
31/05/2020,31,5,2020,894,5,Belarus,BY,BLR,9452409,Europe,137.2877538
30/05/2020,30,5,2020,906,5,Belarus,BY,BLR,9452409,Europe,137.8907747
29/05/2020,29,5,2020,902,5,Belarus,BY,BLR,9452409,Europe,138.440899
28/05/2020,28,5,2020,897,6,Belarus,BY,BLR,9452409,Europe,138.9169682
27/05/2020,27,5,2020,915,4,Belarus,BY,BLR,9452409,Europe,139.4988304
26/05/2020,26,5,2020,946,5,Belarus,BY,BLR,9452409,Europe,140.0489547
25/05/2020,25,5,2020,954,5,Belarus,BY,BLR,9452409,Europe,139.9114236
24/05/2020,24,5,2020,941,4,Belarus,BY,BLR,9452409,Europe,139.5623063
23/05/2020,23,5,2020,932,5,Belarus,BY,BLR,9452409,Europe,139.6680994
22/05/2020,22,5,2020,945,6,Belarus,BY,BLR,9452409,Europe,139.6786787
21/05/2020,21,5,2020,918,4,Belarus,BY,BLR,9452409,Europe,139.3401407
20/05/2020,20,5,2020,936,4,Belarus,BY,BLR,9452409,Europe,139.2026096
19/05/2020,19,5,2020,922,6,Belarus,BY,BLR,9452409,Europe,138.4091611
18/05/2020,18,5,2020,969,5,Belarus,BY,BLR,9452409,Europe,136.9492158
17/05/2020,17,5,2020,951,4,Belarus,BY,BLR,9452409,Europe,135.9759189
16/05/2020,16,5,2020,958,5,Belarus,BY,BLR,9452409,Europe,135.5527464
15/05/2020,15,5,2020,947,5,Belarus,BY,BLR,9452409,Europe,134.8333531
14/05/2020,14,5,2020,952,4,Belarus,BY,BLR,9452409,Europe,133.7648424
13/05/2020,13,5,2020,967,7,Belarus,BY,BLR,9452409,Europe,133.987008
12/5/2020,12,5,2020,933,4,Belarus,BY,BLR,9452409,Europe,133.4792009
11/5/2020,11,5,2020,921,5,Belarus,BY,BLR,9452409,Europe,132.3472144
10/5/2020,10,5,2020,951,5,Belarus,BY,BLR,9452409,Europe,131.8394073
9/5/2020,9,5,2020,933,5,Belarus,BY,BLR,9452409,Europe,130.4217793
8/5/2020,8,5,2020,913,4,Belarus,BY,BLR,9452409,Europe,128.4963442
7/5/2020,7,5,2020,905,5,Belarus,BY,BLR,9452409,Europe,126.6767022
6/5/2020,6,5,2020,861,4,Belarus,BY,BLR,9452409,Europe,123.0056804
5/5/2020,5,5,2020,784,4,Belarus,BY,BLR,9452409,Europe,118.7527962
4/5/2020,4,5,2020,877,2,Belarus,BY,BLR,9452409,Europe,115.2933607
3/5/2020,3,5,2020,911,4,Belarus,BY,BLR,9452409,Europe,111.4107525
2/5/2020,2,5,2020,890,4,Belarus,BY,BLR,9452409,Europe,107.2530823
1/5/2020,1,5,2020,846,5,Belarus,BY,BLR,9452409,Europe,103.9205984
30/04/2020,30,4,2020,973,5,Belarus,BY,BLR,9452409,Europe,100.0062524
29/04/2020,29,4,2020,919,4,Belarus,BY,BLR,9452409,Europe,94.44153337
28/04/2020,28,4,2020,826,3,Belarus,BY,BLR,9452409,Europe,88.54885564
27/04/2020,27,4,2020,873,5,Belarus,BY,BLR,9452409,Europe,83.4178885
26/04/2020,26,4,2020,817,4,Belarus,BY,BLR,9452409,Europe,77.90606606
25/04/2020,25,4,2020,751,3,Belarus,BY,BLR,9452409,Europe,71.85469863
24/04/2020,24,4,2020,741,2,Belarus,BY,BLR,9452409,Europe,69.14639432
23/04/2020,23,4,2020,558,3,Belarus,BY,BLR,9452409,Europe,65.75043462
22/04/2020,22,4,2020,459,4,Belarus,BY,BLR,9452409,Europe,62.01593689
21/04/2020,21,4,2020,457,4,Belarus,BY,BLR,9452409,Europe,58.86330141
20/04/2020,20,4,2020,510,2,Belarus,BY,BLR,9452409,Europe,55.46734171
19/04/2020,19,4,2020,518,2,Belarus,BY,BLR,9452409,Europe,51.87037505
18/04/2020,18,4,2020,575,3,Belarus,BY,BLR,9452409,Europe,46.84520105
17/04/2020,17,4,2020,476,4,Belarus,BY,BLR,9452409,Europe,41.7882891
16/04/2020,16,4,2020,447,3,Belarus,BY,BLR,9452409,Europe,37.83162578
15/04/2020,15,4,2020,362,4,Belarus,BY,BLR,9452409,Europe,33.10267256
14/04/2020,14,4,2020,341,3,Belarus,BY,BLR,9452409,Europe,29.77018874
13/04/2020,13,4,2020,352,3,Belarus,BY,BLR,9452409,Europe,26.27901522
12/4/2020,12,4,2020,245,4,Belarus,BY,BLR,9452409,Europe,22.5550968
11/4/2020,11,4,2020,495,3,Belarus,BY,BLR,9452409,Europe,19.96316495
10/4/2020,10,4,2020,420,3,Belarus,BY,BLR,9452409,Europe,14.81103918
9/4/2020,9,4,2020,205,0,Belarus,BY,BLR,9452409,Europe,10.36772742
8/4/2020,8,4,2020,161,0,Belarus,BY,BLR,9452409,Europe,8.25186468
7/4/2020,7,4,2020,136,5,Belarus,BY,BLR,9452409,Europe,6.54859518
6/4/2020,6,4,2020,170,3,Belarus,BY,BLR,9452409,Europe,5.16270508
5/4/2020,5,4,2020,43,1,Belarus,BY,BLR,9452409,Europe,3.36422176
4/4/2020,4,4,2020,97,0,Belarus,BY,BLR,9452409,Europe,3.11031823
3/4/2020,3,4,2020,102,4,Belarus,BY,BLR,9452409,Europe,2.0841248
2/4/2020,2,4,2020,0,0,Belarus,BY,BLR,9452409,Europe,1.12140725
1/4/2020,1,4,2020,47,0,Belarus,BY,BLR,9452409,Europe,1.22720039
31/03/2020,31,3,2020,11,0,Belarus,BY,BLR,9452409,Europe,0.72997265
30/03/2020,30,3,2020,0,0,Belarus,BY,BLR,9452409,Europe,0.70881402
29/03/2020,29,3,2020,0,0,Belarus,BY,BLR,9452409,Europe,0.7722899
28/03/2020,28,3,2020,8,0,Belarus,BY,BLR,9452409,Europe,0.86750372
27/03/2020,27,3,2020,0,0,Belarus,BY,BLR,9452409,Europe,0.81460715
26/03/2020,26,3,2020,5,0,Belarus,BY,BLR,9452409,Europe,0.8463451
25/03/2020,25,3,2020,0,0,Belarus,BY,BLR,9452409,Europe,0.81460715
24/03/2020,24,3,2020,5,0,Belarus,BY,BLR,9452409,Europe,0.8463451
23/03/2020,23,3,2020,0,0,Belarus,BY,BLR,9452409,Europe,0.79344853
